rental_id,cliente,pelicula,categoria,rental_date,year,month,month_name,day,weekday,hour,primer_nombre,genero_estimado
7120,LILLIAN GRIFFIN,BOUND CHEAPER,Classics,2005-07-27 05:56:39,2005,7,July,27,Wednesday,5,lillian,Masculino
13404,VINCENT RALSTON,BOUND CHEAPER,Classics,2005-08-19 22:18:42,2005,8,August,19,Friday,22,vincent,Masculino
2837,BILLY POULIN,BOUND CHEAPER,Classics,2005-06-19 22:03:50,2005,6,June,19,Sunday,22,billy,Masculino
4846,ARMANDO GRUBER,BOUND CHEAPER,Classics,2005-07-08 18:29:05,2005,7,July,8,Friday,18,armando,Masculino
9526,HAROLD MARTINO,BOUND CHEAPER,Classics,2005-07-31 01:02:22,2005,7,July,31,Sunday,1,harold,Masculino
15071,DARREN WINDHAM,BOUND CHEAPER,Classics,2005-08-22 10:58:43,2005,8,August,22,Monday,10,darren,Masculino
1477,ALICE STEWART,BOUND CHEAPER,Classics,2005-06-15 21:11:18,2005,6,June,15,Wednesday,21,alice,Femenino
3699,PATSY DAVIDSON,BOUND CHEAPER,Classics,2005-07-06 10:11:25,2005,7,July,6,Wednesday,10,patsy,Masculino
11405,DOROTHY TAYLOR,BOUND CHEAPER,Classics,2005-08-02 19:13:39,2005,8,August,2,Tuesday,19,dorothy,Masculino
15021,ROBIN HAYES,BOUND CHEAPER,Classics,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,robin,Masculino
11112,GERTRUDE CASTILLO,CANDIDATE PERDITION,Classics,2005-08-02 08:25:14,2005,8,August,2,Tuesday,8,gertrude,Femenino
13798,HELEN HARRIS,CANDIDATE PERDITION,Classics,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,helen,Masculino
6473,EDUARDO HIATT,CANDIDATE PERDITION,Classics,2005-07-12 01:35:40,2005,7,July,12,Tuesday,1,eduardo,Masculino
7164,SONIA GREGORY,CANDIDATE PERDITION,Classics,2005-07-27 07:36:34,2005,7,July,27,Wednesday,7,sonia,Femenino
13071,WILLARD LUMPKIN,CANDIDATE PERDITION,Classics,2005-08-19 10:01:07,2005,8,August,19,Friday,10,willard,Masculino
10294,CYNTHIA YOUNG,CANDIDATE PERDITION,Classics,2005-08-01 03:48:12,2005,8,August,1,Monday,3,cynthia,Femenino
15896,PERRY SWAFFORD,CANDIDATE PERDITION,Classics,2005-08-23 17:09:56,2005,8,August,23,Tuesday,17,perry,Masculino
5717,HELEN HARRIS,CANDIDATE PERDITION,Classics,2005-07-10 11:02:03,2005,7,July,10,Sunday,11,helen,Masculino
9617,CRYSTAL FORD,CANDIDATE PERDITION,Classics,2005-07-31 04:15:38,2005,7,July,31,Sunday,4,crystal,Masculino
12562,WILMA RICHARDS,CANDIDATE PERDITION,Classics,2005-08-18 15:00:03,2005,8,August,18,Thursday,15,wilma,Femenino
543,BRENT HARKINS,CANDIDATE PERDITION,Classics,2005-05-28 06:43:34,2005,5,May,28,Saturday,6,brent,Masculino
1681,IRMA PEARSON,CANDIDATE PERDITION,Classics,2005-06-16 11:38:17,2005,6,June,16,Thursday,11,irma,Femenino
6736,HAROLD MARTINO,CANDIDATE PERDITION,Classics,2005-07-12 14:16:50,2005,7,July,12,Tuesday,14,harold,Masculino
11158,YOLANDA WEAVER,CANDIDATE PERDITION,Classics,2005-08-02 09:58:28,2005,8,August,2,Tuesday,9,yolanda,Femenino
14535,ALLEN BUTTERFIELD,CANDIDATE PERDITION,Classics,2005-08-21 15:22:37,2005,8,August,21,Sunday,15,allen,Masculino
5425,PAMELA BAKER,CANDIDATE PERDITION,Classics,2005-07-09 21:02:26,2005,7,July,9,Saturday,21,pamela,Femenino
7278,TERRANCE ROUSH,CANDIDATE PERDITION,Classics,2005-07-27 11:50:34,2005,7,July,27,Wednesday,11,terrance,Femenino
14269,HEIDI LARSON,CANDIDATE PERDITION,Classics,2005-08-21 06:22:07,2005,8,August,21,Sunday,6,heidi,Masculino
740,JULIA FLORES,CENTER DINOSAUR,Classics,2005-05-29 08:30:36,2005,5,May,29,Sunday,8,julia,Femenino
1217,TARA RYAN,CENTER DINOSAUR,Classics,2005-06-15 03:24:14,2005,6,June,15,Wednesday,3,tara,Femenino
3677,ELIZABETH BROWN,CENTER DINOSAUR,Classics,2005-07-06 09:11:58,2005,7,July,6,Wednesday,9,elizabeth,Masculino
7817,LENA JENSEN,CENTER DINOSAUR,Classics,2005-07-28 08:20:55,2005,7,July,28,Thursday,8,lena,Femenino
12085,BRENDA WRIGHT,CENTER DINOSAUR,Classics,2005-08-17 22:17:09,2005,8,August,17,Wednesday,22,brenda,Femenino
501,LAUREN HUDSON,CENTER DINOSAUR,Classics,2005-05-28 01:09:36,2005,5,May,28,Saturday,1,lauren,Masculino
3185,CLAUDIA FULLER,CENTER DINOSAUR,Classics,2005-06-20 22:58:01,2005,6,June,20,Monday,22,claudia,Femenino
5463,JEREMY HURTADO,CENTER DINOSAUR,Classics,2005-07-09 22:57:02,2005,7,July,9,Saturday,22,jeremy,Masculino
8308,ANDY VANHORN,CENTER DINOSAUR,Classics,2005-07-29 03:22:15,2005,7,July,29,Friday,3,andy,Masculino
13813,JON WILES,CENTER DINOSAUR,Classics,2005-08-20 13:03:26,2005,8,August,20,Saturday,13,jon,Masculino
881,GLENDA FRAZIER,CENTER DINOSAUR,Classics,2005-05-30 06:15:36,2005,5,May,30,Monday,6,glenda,Femenino
3397,HUGH WALDROP,CENTER DINOSAUR,Classics,2005-06-21 15:30:11,2005,6,June,21,Tuesday,15,hugh,Masculino
4685,SETH HANNON,CENTER DINOSAUR,Classics,2005-07-08 10:45:13,2005,7,July,8,Friday,10,seth,Masculino
9499,DEREK BLAKELY,CENTER DINOSAUR,Classics,2005-07-30 23:58:30,2005,7,July,30,Saturday,23,derek,Masculino
13366,LENA JENSEN,CENTER DINOSAUR,Classics,2005-08-19 21:14:45,2005,8,August,19,Friday,21,lena,Femenino
8859,NATALIE MEYER,CENTER DINOSAUR,Classics,2005-07-29 23:44:43,2005,7,July,29,Friday,23,natalie,Femenino
13627,FRANK WAGGONER,CENTER DINOSAUR,Classics,2005-08-20 06:59:00,2005,8,August,20,Saturday,6,frank,Masculino
3722,LOUISE JENKINS,CENTER DINOSAUR,Classics,2005-07-06 11:10:27,2005,7,July,6,Wednesday,11,louise,Femenino
8614,HUGH WALDROP,CENTER DINOSAUR,Classics,2005-07-29 13:32:05,2005,7,July,29,Friday,13,hugh,Masculino
15655,WILLIE MARKHAM,CENTER DINOSAUR,Classics,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,willie,Femenino
1939,LISA ANDERSON,CENTER DINOSAUR,Classics,2005-06-17 07:26:45,2005,6,June,17,Friday,7,lisa,Femenino
5723,ANNA HILL,CENTER DINOSAUR,Classics,2005-07-10 11:14:48,2005,7,July,10,Sunday,11,anna,Femenino
11182,TERESA ROGERS,CENTER DINOSAUR,Classics,2005-08-02 10:55:14,2005,8,August,2,Tuesday,10,teresa,Femenino
13328,WARREN SHERROD,CENTER DINOSAUR,Classics,2005-08-19 19:56:01,2005,8,August,19,Friday,19,warren,Masculino
4608,LISA ANDERSON,COLOR PHILADELPHIA,Classics,2005-07-08 07:19:11,2005,7,July,8,Friday,7,lisa,Femenino
10058,TANYA GILBERT,COLOR PHILADELPHIA,Classics,2005-07-31 19:20:21,2005,7,July,31,Sunday,19,tanya,Femenino
13552,WILLARD LUMPKIN,COLOR PHILADELPHIA,Classics,2005-08-20 04:03:51,2005,8,August,20,Saturday,4,willard,Masculino
6569,IDA ANDREWS,COLOR PHILADELPHIA,Classics,2005-07-12 05:47:40,2005,7,July,12,Tuesday,5,ida,Femenino
8861,JORDAN ARCHULETA,COLOR PHILADELPHIA,Classics,2005-07-29 23:47:29,2005,7,July,29,Friday,23,jordan,Masculino
11623,CATHY SPENCER,COLOR PHILADELPHIA,Classics,2005-08-17 04:15:47,2005,8,August,17,Wednesday,4,cathy,Masculino
901,LENA JENSEN,COLOR PHILADELPHIA,Classics,2005-05-30 09:40:40,2005,5,May,30,Monday,9,lena,Femenino
1371,RICK MATTOX,COLOR PHILADELPHIA,Classics,2005-06-15 14:38:15,2005,6,June,15,Wednesday,14,rick,Masculino
4595,JOSHUA MARK,COLOR PHILADELPHIA,Classics,2005-07-08 06:40:25,2005,7,July,8,Friday,6,joshua,Femenino
6947,JEANNE LAWSON,COLOR PHILADELPHIA,Classics,2005-07-26 23:42:03,2005,7,July,26,Tuesday,23,jeanne,Femenino
16033,MAUREEN LITTLE,COLOR PHILADELPHIA,Classics,2005-08-23 22:06:15,2005,8,August,23,Tuesday,22,maureen,Masculino
1850,BRAD MCCURDY,COLOR PHILADELPHIA,Classics,2005-06-17 00:31:35,2005,6,June,17,Friday,0,brad,Masculino
4801,JOEL FRANCISCO,COLOR PHILADELPHIA,Classics,2005-07-08 16:51:36,2005,7,July,8,Friday,16,joel,Masculino
11322,JEFF EAST,COLOR PHILADELPHIA,Classics,2005-08-02 16:23:17,2005,8,August,2,Tuesday,16,jeff,Masculino
14629,ELEANOR HUNT,COLOR PHILADELPHIA,Classics,2005-08-21 18:39:52,2005,8,August,21,Sunday,18,eleanor,Masculino
1545,KEN PREWITT,COLOR PHILADELPHIA,Classics,2005-06-16 01:31:23,2005,6,June,16,Thursday,1,ken,Masculino
6422,MARSHA DOUGLAS,COLOR PHILADELPHIA,Classics,2005-07-11 23:46:19,2005,7,July,11,Monday,23,marsha,Femenino
9697,ZACHARY HITE,COLOR PHILADELPHIA,Classics,2005-07-31 07:23:11,2005,7,July,31,Sunday,7,zachary,Masculino
12309,MARGARET MOORE,COLOR PHILADELPHIA,Classics,2005-08-18 05:58:40,2005,8,August,18,Thursday,5,margaret,Masculino
788,WALLACE SLONE,COLOR PHILADELPHIA,Classics,2005-05-29 16:13:55,2005,5,May,29,Sunday,16,wallace,Femenino
1503,SUE PETERS,COLOR PHILADELPHIA,Classics,2005-06-15 22:07:09,2005,6,June,15,Wednesday,22,sue,Femenino
6905,DEBORAH WALKER,COLOR PHILADELPHIA,Classics,2005-07-12 22:02:18,2005,7,July,12,Tuesday,22,deborah,Masculino
8041,KEITH RICO,COLOR PHILADELPHIA,Classics,2005-07-28 16:39:56,2005,7,July,28,Thursday,16,keith,Masculino
14330,SARA PERRY,COLOR PHILADELPHIA,Classics,2005-08-21 08:29:20,2005,8,August,21,Sunday,8,sara,Femenino
8333,RAMON CHOATE,CONSPIRACY SPIRIT,Classics,2005-07-29 04:16:40,2005,7,July,29,Friday,4,ramon,Masculino
11673,WILLIAM SATTERFIELD,CONSPIRACY SPIRIT,Classics,2005-08-17 05:54:15,2005,8,August,17,Wednesday,5,william,Masculino
5008,RAUL FORTIER,CONSPIRACY SPIRIT,Classics,2005-07-09 01:31:42,2005,7,July,9,Saturday,1,raul,Masculino
8689,HECTOR POINDEXTER,CONSPIRACY SPIRIT,Classics,2005-07-29 16:38:58,2005,7,July,29,Friday,16,hector,Masculino
12497,CRAIG MORRELL,CONSPIRACY SPIRIT,Classics,2005-08-18 12:58:40,2005,8,August,18,Thursday,12,craig,Masculino
4815,VIRGIL WOFFORD,CORE SUIT,Classics,2005-07-08 17:12:51,2005,7,July,8,Friday,17,virgil,Masculino
9137,TOMMY COLLAZO,CORE SUIT,Classics,2005-07-30 10:09:24,2005,7,July,30,Saturday,10,tommy,Masculino
12200,JULIE SANCHEZ,CORE SUIT,Classics,2005-08-18 02:12:33,2005,8,August,18,Thursday,2,julie,Femenino
3472,PAMELA BAKER,CORE SUIT,Classics,2005-07-05 22:56:33,2005,7,July,5,Tuesday,22,pamela,Femenino
8582,LAUREN HUDSON,CORE SUIT,Classics,2005-07-29 12:03:27,2005,7,July,29,Friday,12,lauren,Masculino
13013,MAE FLETCHER,CORE SUIT,Classics,2005-08-19 07:55:51,2005,8,August,19,Friday,7,mae,Femenino
1022,MINNIE ROMERO,CORE SUIT,Classics,2005-05-31 03:16:45,2005,5,May,31,Tuesday,3,minnie,Femenino
3453,BILLIE HORTON,CORE SUIT,Classics,2005-06-21 21:12:11,2005,6,June,21,Tuesday,21,billie,Femenino
3981,AARON SELBY,CORE SUIT,Classics,2005-07-06 23:12:12,2005,7,July,6,Wednesday,23,aaron,Masculino
10440,JAMES GANNON,CORE SUIT,Classics,2005-08-01 08:54:32,2005,8,August,1,Monday,8,james,Masculino
13300,JAMIE WAUGH,CORE SUIT,Classics,2005-08-19 18:46:56,2005,8,August,19,Friday,18,jamie,Femenino
4875,DWIGHT LOMBARDI,CORE SUIT,Classics,2005-07-08 19:24:17,2005,7,July,8,Friday,19,dwight,Masculino
9393,VERONICA STONE,CORE SUIT,Classics,2005-07-30 20:04:48,2005,7,July,30,Saturday,20,veronica,Femenino
15545,DUANE TUBBS,CORE SUIT,Classics,2005-08-23 04:20:16,2005,8,August,23,Tuesday,4,duane,Femenino
2065,NORA HERRERA,CORE SUIT,Classics,2005-06-17 16:03:46,2005,6,June,17,Friday,16,nora,Femenino
6731,RENE MCALISTER,CORE SUIT,Classics,2005-07-12 13:58:27,2005,7,July,12,Tuesday,13,rene,Femenino
8759,TONYA CHAPMAN,CORE SUIT,Classics,2005-07-29 19:22:37,2005,7,July,29,Friday,19,tonya,Femenino
14230,SALVADOR TEEL,CORE SUIT,Classics,2005-08-21 04:57:29,2005,8,August,21,Sunday,4,salvador,Masculino
2450,JOY GEORGE,CREEPERS KANE,Classics,2005-06-18 19:25:47,2005,6,June,18,Saturday,19,joy,Masculino
6516,TONI HOLT,CREEPERS KANE,Classics,2005-07-12 03:51:54,2005,7,July,12,Tuesday,3,toni,Masculino
10160,DAISY BATES,CREEPERS KANE,Classics,2005-07-31 23:07:40,2005,7,July,31,Sunday,23,daisy,Masculino
15463,ELAINE STEVENS,CREEPERS KANE,Classics,2005-08-23 01:15:07,2005,8,August,23,Tuesday,1,elaine,Femenino
4001,SYLVIA ORTIZ,CREEPERS KANE,Classics,2005-07-07 00:07:00,2005,7,July,7,Thursday,0,sylvia,Femenino
7105,HELEN HARRIS,CREEPERS KANE,Classics,2005-07-27 05:15:37,2005,7,July,27,Wednesday,5,helen,Masculino
13758,IRMA PEARSON,CREEPERS KANE,Classics,2005-08-20 11:21:26,2005,8,August,20,Saturday,11,irma,Femenino
167,TONY CARRANZA,CREEPERS KANE,Classics,2005-05-26 02:50:31,2005,5,May,26,Thursday,2,tony,Masculino
2680,GRACE ELLIS,CREEPERS KANE,Classics,2005-06-19 12:13:37,2005,6,June,19,Sunday,12,grace,Femenino
5472,LORRAINE STEPHENS,CREEPERS KANE,Classics,2005-07-09 23:16:40,2005,7,July,9,Saturday,23,lorraine,Femenino
8381,DONALD MAHON,CREEPERS KANE,Classics,2005-07-29 05:31:44,2005,7,July,29,Friday,5,donald,Masculino
12008,WALLACE SLONE,CREEPERS KANE,Classics,2005-08-17 19:16:18,2005,8,August,17,Wednesday,19,wallace,Femenino
11368,SUZANNE NICHOLS,CREEPERS KANE,Classics,2005-08-02 18:03:05,2005,8,August,2,Tuesday,18,suzanne,Femenino
14902,ALFRED CASILLAS,CREEPERS KANE,Classics,2005-08-22 04:31:50,2005,8,August,22,Monday,4,alfred,Masculino
10318,ALLAN CORNISH,CRUELTY UNFORGIVEN,Classics,2005-08-01 04:36:53,2005,8,August,1,Monday,4,allan,Masculino
14348,TYLER WREN,CRUELTY UNFORGIVEN,Classics,2005-08-21 08:54:26,2005,8,August,21,Sunday,8,tyler,Masculino
877,MARGARET MOORE,CRUELTY UNFORGIVEN,Classics,2005-05-30 05:48:59,2005,5,May,30,Monday,5,margaret,Masculino
3028,GWENDOLYN MAY,CRUELTY UNFORGIVEN,Classics,2005-06-20 11:50:52,2005,6,June,20,Monday,11,gwendolyn,Masculino
5366,BRITTANY RILEY,CRUELTY UNFORGIVEN,Classics,2005-07-09 18:28:37,2005,7,July,9,Saturday,18,brittany,Masculino
8973,JENNY CASTRO,CRUELTY UNFORGIVEN,Classics,2005-07-30 04:09:13,2005,7,July,30,Saturday,4,jenny,Masculino
15500,DENISE KELLY,CRUELTY UNFORGIVEN,Classics,2005-08-23 02:39:37,2005,8,August,23,Tuesday,2,denise,Femenino
8921,JUSTIN NGO,DETECTIVE VISION,Classics,2005-07-30 02:04:02,2005,7,July,30,Saturday,2,justin,Masculino
12877,AMANDA CARTER,DETECTIVE VISION,Classics,2005-08-19 03:16:58,2005,8,August,19,Friday,3,amanda,Femenino
2765,LEWIS LYMAN,DETECTIVE VISION,Classics,2005-06-19 17:34:39,2005,6,June,19,Sunday,17,lewis,Masculino
3802,LOIS BUTLER,DETECTIVE VISION,Classics,2005-07-06 15:06:09,2005,7,July,6,Wednesday,15,lois,Masculino
7662,CHRISTIAN JUNG,DETECTIVE VISION,Classics,2005-07-28 02:16:08,2005,7,July,28,Thursday,2,christian,Masculino
13220,MIGUEL BETANCOURT,DETECTIVE VISION,Classics,2005-08-19 15:42:32,2005,8,August,19,Friday,15,miguel,Masculino
10413,RANDY GAITHER,DETECTIVE VISION,Classics,2005-08-01 07:59:39,2005,8,August,1,Monday,7,randy,Masculino
15327,JAY ROBB,DETECTIVE VISION,Classics,2005-08-22 20:31:24,2005,8,August,22,Monday,20,jay,Masculino
414,WILLIE HOWELL,DETECTIVE VISION,Classics,2005-05-27 14:48:20,2005,5,May,27,Friday,14,willie,Femenino
1571,TERESA ROGERS,DETECTIVE VISION,Classics,2005-06-16 03:22:00,2005,6,June,16,Thursday,3,teresa,Femenino
6403,NELLIE GARRETT,DETECTIVE VISION,Classics,2005-07-11 22:46:25,2005,7,July,11,Monday,22,nellie,Femenino
7980,FRANK WAGGONER,DETECTIVE VISION,Classics,2005-07-28 14:16:49,2005,7,July,28,Thursday,14,frank,Masculino
12135,BOBBY BOUDREAU,DETECTIVE VISION,Classics,2005-08-17 23:50:24,2005,8,August,17,Wednesday,23,bobby,Masculino
396,ROSA REYNOLDS,DETECTIVE VISION,Classics,2005-05-27 11:47:04,2005,5,May,27,Friday,11,rosa,Femenino
2779,RANDY GAITHER,DETECTIVE VISION,Classics,2005-06-19 18:19:07,2005,6,June,19,Sunday,18,randy,Masculino
4228,MARTHA GONZALEZ,DETECTIVE VISION,Classics,2005-07-07 12:42:02,2005,7,July,7,Thursday,12,martha,Femenino
11234,SHIRLEY ALLEN,DETECTIVE VISION,Classics,2005-08-02 13:12:17,2005,8,August,2,Tuesday,13,shirley,Masculino
15710,LEE HAWKS,DETECTIVE VISION,Classics,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,lee,Femenino
753,JUANITA MASON,DETECTIVE VISION,Classics,2005-05-29 10:16:42,2005,5,May,29,Sunday,10,juanita,Femenino
1422,MARY SMITH,DETECTIVE VISION,Classics,2005-06-15 18:02:53,2005,6,June,15,Wednesday,18,mary,Masculino
4427,JUDY GRAY,DETECTIVE VISION,Classics,2005-07-07 22:28:51,2005,7,July,7,Thursday,22,judy,Masculino
9872,RANDY GAITHER,DETECTIVE VISION,Classics,2005-07-31 13:27:55,2005,7,July,31,Sunday,13,randy,Masculino
11772,TANYA GILBERT,DETECTIVE VISION,Classics,2005-08-17 10:18:57,2005,8,August,17,Wednesday,10,tanya,Femenino
3152,MARIAN MENDOZA,DETECTIVE VISION,Classics,2005-06-20 20:42:41,2005,6,June,20,Monday,20,marian,Masculino
4184,TIM CARY,DETECTIVE VISION,Classics,2005-07-07 10:30:08,2005,7,July,7,Thursday,10,tim,Masculino
9960,DAVE GARDINER,DETECTIVE VISION,Classics,2005-07-31 16:05:52,2005,7,July,31,Sunday,16,dave,Femenino
12521,FRED WHEAT,DETECTIVE VISION,Classics,2005-08-18 13:43:07,2005,8,August,18,Thursday,13,fred,Masculino
1851,JIM REA,DRACULA CRYSTAL,Classics,2005-06-17 00:32:26,2005,6,June,17,Friday,0,jim,Masculino
5218,LOUISE JENKINS,DRACULA CRYSTAL,Classics,2005-07-09 11:57:12,2005,7,July,9,Saturday,11,louise,Femenino
10487,CLIFTON MALCOLM,DRACULA CRYSTAL,Classics,2005-08-01 10:26:34,2005,8,August,1,Monday,10,clifton,Masculino
13928,VIOLA HANSON,DRACULA CRYSTAL,Classics,2005-08-20 17:12:28,2005,8,August,20,Saturday,17,viola,Femenino
570,MICHELLE CLARK,DRACULA CRYSTAL,Classics,2005-05-28 10:15:04,2005,5,May,28,Saturday,10,michelle,Femenino
3135,NANCY THOMAS,DRACULA CRYSTAL,Classics,2005-06-20 19:33:52,2005,6,June,20,Monday,19,nancy,Masculino
6919,TYRONE ASHER,DRACULA CRYSTAL,Classics,2005-07-12 22:32:17,2005,7,July,12,Tuesday,22,tyrone,Femenino
9355,VICKI FIELDS,DRACULA CRYSTAL,Classics,2005-07-30 18:35:25,2005,7,July,30,Saturday,18,vicki,Masculino
15995,HOWARD FORTNER,DRACULA CRYSTAL,Classics,2005-08-23 20:29:56,2005,8,August,23,Tuesday,20,howard,Masculino
703,CASSANDRA WALTERS,DRACULA CRYSTAL,Classics,2005-05-29 02:29:36,2005,5,May,29,Sunday,2,cassandra,Femenino
2007,SIDNEY BURLESON,DRACULA CRYSTAL,Classics,2005-06-17 11:47:17,2005,6,June,17,Friday,11,sidney,Masculino
5558,DIANA ALEXANDER,DRACULA CRYSTAL,Classics,2005-07-10 03:12:08,2005,7,July,10,Sunday,3,diana,Femenino
9386,LORETTA CARPENTER,DRACULA CRYSTAL,Classics,2005-07-30 19:26:21,2005,7,July,30,Saturday,19,loretta,Femenino
12229,VICTOR BARKLEY,DRACULA CRYSTAL,Classics,2005-08-18 03:08:23,2005,8,August,18,Thursday,3,victor,Masculino
6494,EVELYN MORGAN,DRACULA CRYSTAL,Classics,2005-07-12 02:42:51,2005,7,July,12,Tuesday,2,evelyn,Masculino
11361,KURT EMMONS,DRACULA CRYSTAL,Classics,2005-08-02 17:46:34,2005,8,August,2,Tuesday,17,kurt,Masculino
14689,DARRELL POWER,DRACULA CRYSTAL,Classics,2005-08-21 20:33:00,2005,8,August,21,Sunday,20,darrell,Masculino
10299,FRED WHEAT,DRACULA CRYSTAL,Classics,2005-08-01 04:08:04,2005,8,August,1,Monday,4,fred,Masculino
12170,VIOLET RODRIQUEZ,DRACULA CRYSTAL,Classics,2005-08-18 01:06:10,2005,8,August,18,Thursday,1,violet,Masculino
11218,REGINALD KINDER,DRACULA CRYSTAL,Classics,2005-08-02 12:29:12,2005,8,August,2,Tuesday,12,reginald,Masculino
13977,WENDY HARRISON,DRACULA CRYSTAL,Classics,2005-08-20 19:02:34,2005,8,August,20,Saturday,19,wendy,Masculino
4589,EMILY DIAZ,DYNAMITE TARZAN,Classics,2005-07-08 06:26:04,2005,7,July,8,Friday,6,emily,Masculino
10783,CHARLIE BESS,DYNAMITE TARZAN,Classics,2005-08-01 21:23:37,2005,8,August,1,Monday,21,charlie,Femenino
13063,ELIZABETH BROWN,DYNAMITE TARZAN,Classics,2005-08-19 09:45:41,2005,8,August,19,Friday,9,elizabeth,Masculino
4607,LEONA OBRIEN,DYNAMITE TARZAN,Classics,2005-07-08 07:15:14,2005,7,July,8,Friday,7,leona,Femenino
10217,ALAN KAHN,DYNAMITE TARZAN,Classics,2005-08-01 01:07:27,2005,8,August,1,Monday,1,alan,Masculino
15184,DEAN SAUER,DYNAMITE TARZAN,Classics,2005-08-22 15:51:12,2005,8,August,22,Monday,15,dean,Masculino
5973,LORRAINE STEPHENS,DYNAMITE TARZAN,Classics,2005-07-11 00:09:17,2005,7,July,11,Monday,0,lorraine,Femenino
10313,MARILYN ROSS,DYNAMITE TARZAN,Classics,2005-08-01 04:29:29,2005,8,August,1,Monday,4,marilyn,Masculino
14450,ANN EVANS,DYNAMITE TARZAN,Classics,2005-08-21 12:21:25,2005,8,August,21,Sunday,12,ann,Masculino
8207,PEDRO CHESTNUT,DYNAMITE TARZAN,Classics,2005-07-28 23:26:31,2005,7,July,28,Thursday,23,pedro,Masculino
12793,MIKE WAY,DYNAMITE TARZAN,Classics,2005-08-19 00:20:36,2005,8,August,19,Friday,0,mike,Femenino
7057,ANTHONY SCHWAB,DYNAMITE TARZAN,Classics,2005-07-27 03:50:03,2005,7,July,27,Wednesday,3,anthony,Masculino
11903,LONNIE TIRADO,DYNAMITE TARZAN,Classics,2005-08-17 15:37:45,2005,8,August,17,Wednesday,15,lonnie,Femenino
775,SHEILA WELLS,DYNAMITE TARZAN,Classics,2005-05-29 13:23:26,2005,5,May,29,Sunday,13,sheila,Femenino
3410,KEVIN SCHULER,DYNAMITE TARZAN,Classics,2005-06-21 16:20:47,2005,6,June,21,Tuesday,16,kevin,Masculino
6738,BRANDON HUEY,DYNAMITE TARZAN,Classics,2005-07-12 14:17:55,2005,7,July,12,Tuesday,14,brandon,Masculino
7238,VICTORIA GIBSON,DYNAMITE TARZAN,Classics,2005-07-27 10:13:41,2005,7,July,27,Wednesday,10,victoria,Femenino
12580,HEATHER MORRIS,DYNAMITE TARZAN,Classics,2005-08-18 15:49:08,2005,8,August,18,Thursday,15,heather,Masculino
3071,ANDY VANHORN,DYNAMITE TARZAN,Classics,2005-06-20 14:20:42,2005,6,June,20,Monday,14,andy,Masculino
4402,JESSICA HALL,DYNAMITE TARZAN,Classics,2005-07-07 21:28:46,2005,7,July,7,Thursday,21,jessica,Femenino
10447,HEIDI LARSON,DYNAMITE TARZAN,Classics,2005-08-01 09:04:58,2005,8,August,1,Monday,9,heidi,Masculino
14712,MAUREEN LITTLE,DYNAMITE TARZAN,Classics,2005-08-21 21:22:56,2005,8,August,21,Sunday,21,maureen,Masculino
5476,JESUS MCCARTNEY,DYNAMITE TARZAN,Classics,2005-07-09 23:37:09,2005,7,July,9,Saturday,23,jesus,Masculino
9230,EDNA WEST,DYNAMITE TARZAN,Classics,2005-07-30 13:39:42,2005,7,July,30,Saturday,13,edna,Femenino
15949,TODD TAN,DYNAMITE TARZAN,Classics,2005-08-23 19:06:04,2005,8,August,23,Tuesday,19,todd,Masculino
2203,CATHERINE CAMPBELL,EXTRAORDINARY CONQUERER,Classics,2005-06-18 02:10:42,2005,6,June,18,Saturday,2,catherine,Femenino
6894,KENNETH GOODEN,EXTRAORDINARY CONQUERER,Classics,2005-07-12 21:20:50,2005,7,July,12,Tuesday,21,kenneth,Masculino
8914,AMY LOPEZ,EXTRAORDINARY CONQUERER,Classics,2005-07-30 01:42:03,2005,7,July,30,Saturday,1,amy,Masculino
13646,GLENDA FRAZIER,EXTRAORDINARY CONQUERER,Classics,2005-08-20 07:47:08,2005,8,August,20,Saturday,7,glenda,Femenino
8857,DAN PAINE,EXTRAORDINARY CONQUERER,Classics,2005-07-29 23:44:22,2005,7,July,29,Friday,23,dan,Masculino
15628,MANUEL MURRELL,EXTRAORDINARY CONQUERER,Classics,2005-08-23 07:28:04,2005,8,August,23,Tuesday,7,manuel,Masculino
1815,SARA PERRY,FROST HEAD,Classics,2005-06-16 21:16:07,2005,6,June,16,Thursday,21,sara,Femenino
3920,KEVIN SCHULER,FROST HEAD,Classics,2005-07-06 20:26:40,2005,7,July,6,Wednesday,20,kevin,Masculino
11174,JEFFREY SPEAR,FROST HEAD,Classics,2005-08-02 10:32:11,2005,8,August,2,Tuesday,10,jeffrey,Masculino
13558,BOB PFEIFFER,FROST HEAD,Classics,2005-08-20 04:13:17,2005,8,August,20,Saturday,4,bob,Masculino
6730,NEIL RENNER,FROST HEAD,Classics,2005-07-12 13:58:25,2005,7,July,12,Tuesday,13,neil,Masculino
8244,ANNETTE OLSON,FROST HEAD,Classics,2005-07-29 00:35:34,2005,7,July,29,Friday,0,annette,Femenino
13800,DALE RATCLIFF,FROST HEAD,Classics,2005-08-20 12:40:48,2005,8,August,20,Saturday,12,dale,Femenino
1519,GAIL KNIGHT,FROST HEAD,Classics,2005-06-15 23:55:27,2005,6,June,15,Wednesday,23,gail,Masculino
